scenarioId,median_constant,median_stratified,median_linear,median_rcs_3,median_rcs_4,lower_constant,lower_stratified,lower_linear,lower_rcs_3,lower_rcs_4,upper_constant,upper_stratified,upper_linear,upper_rcs_3,upper_rcs_4
86,0.035725222023548636,0.04663898534887316,0.032307052850972184,0.03847515004693979,0.04408987772318049,0.029336234725467095,0.023609740704818454,0.009760372287513062,0.013518727871701105,0.018032765270864354,0.07202028209923048,0.08600533705196478,0.06846262294787714,0.07717224341906087,0.08209863284258268
87,0.038491727141058155,0.046248202144573786,0.03261975861236235,0.038780267585791395,0.04587546821705278,0.03251890788003574,0.02228209551870942,0.011114666646803955,0.014744302903172673,0.01957627445842725,0.07335955375585065,0.08764974318333718,0.07052196380993977,0.07713128451664894,0.08580383562159033
88,0.029043313072834753,0.04392924458708995,0.030323637648814884,0.03728620149070887,0.04325901348237822,0.022216107012206734,0.02273356084936816,0.009097875169831595,0.012742812282818356,0.017083759660296054,0.06880279299650928,0.08120498847755037,0.06764941766537655,0.07615823861556667,0.08062006720997275
89,0.027043371682692677,0.048491417580904556,0.03343559619864157,0.04072070861473337,0.04703666411673296,0.01899800264439198,0.021396216614198892,0.009744668902333707,0.014058997465478486,0.01952385810809678,0.06069149089672868,0.08524249313277107,0.07054040191272538,0.07997798081225371,0.08342700986474524
90,0.029024813355702027,0.04856696629525824,0.03348940207198002,0.041966117450545765,0.047885359191174676,0.021450542095010537,0.0216712661732307,0.010100757468139897,0.014691575613463074,0.020257653244259724,0.06161376105184874,0.08397555174515328,0.07076911522441268,0.08111925609479162,0.08643614389261628
91,0.030789510586069904,0.04862906574943161,0.0334043936942052,0.040653693271410295,0.048052375956685295,0.023541157523511068,0.0220492803194364,0.010152226396551708,0.01376473882717225,0.01879262402542676,0.06305747902043239,0.08539927774747708,0.07273468803427713,0.08290366668268685,0.08694383622781887
92,0.024503714421293094,0.04875384404721103,0.03276364684680078,0.040658805534195236,0.046518721203977396,0.016355264741188764,0.021935077889206338,0.010276837051608671,0.013357522499229571,0.018532182533145584,0.05968789452696377,0.08591023052013913,0.07039639919167863,0.08033309696650814,0.08530555356854055
93,0.0376070715388649,0.04156674546165504,0.027856101512842277,0.034011863917564854,0.03960809812352021,0.03185964585134383,0.02174939966395441,0.009294393406980043,0.012397223118963817,0.015909418541745105,0.07253573311761118,0.08153535359337956,0.06533281542010495,0.0696839053102389,0.07786967637606751
94,0.04221937606239018,0.04114553994764708,0.02858581086397873,0.03533243058311501,0.04079443612374782,0.035689772048537086,0.021454936637466906,0.010045173548574694,0.01273902745339774,0.016497150518951932,0.07743474722118096,0.08573214842042393,0.06807814585094821,0.07178918649915764,0.076965163547327
95,0.046683622680373585,0.04225702305922055,0.030473268391230934,0.03540674474996776,0.041351227764319314,0.03958303525837291,0.021976896591271684,0.012246476974449593,0.013680267002969263,0.01674500348877348,0.08327470388544284,0.08353424793206439,0.07223086847684418,0.07366366404431689,0.0790079581265532
96,0.03407055374788007,0.04056698715701228,0.02819598119705826,0.03296720870509626,0.0388890457011498,0.028149215977972847,0.021002292204881725,0.009467942071021366,0.011002134089650117,0.016324423985706108,0.06577477435292559,0.08080681508047166,0.06799081788985732,0.07288437574666551,0.07729198850769431
97,0.027598907105724376,0.01673912241576098,0.007289379922344088,0.009400773241050984,0.010523373317220773,0.02580706202787601,0.013542917050079883,0.0024099724172295185,0.003326115204824758,0.004112881297330129,0.034525140790383435,0.02403886052495858,0.01747801458378328,0.018840297553236022,0.02085296893723583
98,0.031367630515513986,0.016782693987664424,0.007774942533690788,0.00927337000103777,0.010996529952773145,0.029361156993540534,0.013793167106374503,0.0032799644479136834,0.0035809269023620435,0.0042297427149592184,0.03813120806216564,0.024974171900120058,0.018378937748411317,0.019414579140487737,0.021612375546164006
99,0.03520269257424069,0.016890961912517224,0.008618242588367164,0.009559407072486715,0.0110274785488692,0.03283649347803197,0.013847290187141696,0.004722162873786206,0.0036397384348469813,0.004359453444157847,0.04162905183126216,0.024650600036591946,0.018533574021363207,0.018143664799933307,0.0201043734535025
100,0.023744804494169346,0.016768282896028327,0.007977744708367932,0.00906675424088914,0.010522053404164115,0.02227146572720449,0.013721170813168156,0.003232724069602525,0.0033387048297868135,0.0044362097940130185,0.0298383830744363,0.024176746358991606,0.01680218147453961,0.018114513026811212,0.019874918410594827
101,0.019907129144639456,0.014050305705109359,0.007718279078228001,0.009668380276130477,0.011575512856320226,0.01904300816163309,0.009946466217725033,0.0024443004539290523,0.0034622681913551974,0.005029662019138719,0.026592908782957586,0.023013482891428988,0.017487546193056022,0.019745489201189806,0.021657418670294207
102,0.022343802375263393,0.014003690084422999,0.0076856563155258285,0.00973114947237131,0.011520581291497828,0.021446475521991942,0.010012711977613015,0.002450483971600948,0.003602482918902171,0.004806946491771522,0.02876655272773624,0.02346596199101659,0.017777870101552275,0.020018686915356618,0.0221579834746067
103,0.024647284130919763,0.014204887570675654,0.00791136660985534,0.009655477862372986,0.011727487345665068,0.02363363554749006,0.010041366964203501,0.003207302410813891,0.0036827122197688484,0.004920108892628235,0.03057365863819827,0.023054817433167944,0.018146839417279882,0.019693484011240898,0.02168542745790085
104,0.017405437938822155,0.013941878996179165,0.007659462062090447,0.009827703556947582,0.011487082363073893,0.0164563897927604,0.010124101551426155,0.0024425067124371124,0.0035261622136949873,0.004919869117126399,0.024514152091918748,0.023318342680826408,0.017090644563688882,0.01868390086134101,0.020881664457471152
105,0.034731256048560755,0.018288611126905566,0.007256205471993063,0.00843184073962143,0.009702029781010372,0.03213469081801536,0.01582894774169747,0.00223152430928337,0.002934681814430429,0.003814315749843055,0.04080994239919869,0.024843393246976393,0.01591211858706102,0.01751958961859941,0.01898595939363505
106,0.03929475079262834,0.018316509062991003,0.00872069122120985,0.008451762505415721,0.00979530167823937,0.03587102447454818,0.015887982503845446,0.004579804898996887,0.0030181715424556083,0.0036398429195190645,0.04588020607262042,0.024127337176325408,0.01708067825692293,0.017232024575403904,0.01858762687550073
107,0.04374777859164261,0.01830386768535885,0.011724874081784555,0.00869819158801377,0.009905550512807913,0.0399431241912461,0.015818927987068215,0.007739810896149611,0.0036297231314112734,0.003952693389674618,0.05008102311660087,0.024304518546219456,0.020739132545932997,0.017768186734446065,0.01901424087427403
108,0.030173983443820412,0.018183045116044173,0.008887653321160196,0.008714540430278783,0.009684259654123426,0.028605854191224463,0.015787339539702752,0.004615656303525951,0.0035478372080993536,0.004146376493099975,0.03633149957957399,0.025165835445511583,0.01734503692223436,0.01825989530744744,0.019280909969714783
109,0.015399174868331363,0.022396058007830448,0.014386706698248554,0.017843885807882813,0.020680440640811384,0.012662879217001825,0.011102972619677548,0.003648488248450762,0.005738119935273811,0.007794579355991807,0.03246602787204147,0.041143441839555345,0.03445302296368878,0.03716304709105604,0.03976094891588313
110,0.018584076046375443,0.02196345407399159,0.014216361893937858,0.01807935592659563,0.020869367362392414,0.01595358046567557,0.011509180967874193,0.0038054014225105404,0.005520417931604977,0.00775917434996394,0.034019622862333315,0.04200704085351134,0.03390537490714412,0.03798407480689833,0.0394596260902777
111,0.021965216425441955,0.02256661832587486,0.014451307160820565,0.018349369819863803,0.021037525224188804,0.019299078219579213,0.011277204861570838,0.005233727480168833,0.005947201973754642,0.008544400450270339,0.03717390467825195,0.04376520398985703,0.03449266745211773,0.03819044941962133,0.041224622506818825
112,0.013472832829824935,0.021805258615916256,0.015263155149820191,0.017787881031043708,0.02027059022103515,0.01004633307481535,0.01039229590058125,0.005523046347751602,0.005841571012674657,0.007213255869425993,0.029590425057875326,0.03839844983270996,0.032732771928906855,0.035122628818722246,0.03949999116479573
113,0.013504545335299795,0.022546850932785772,0.014533040782132502,0.01828090551940101,0.02198391184496587,0.010735941870936766,0.010046329951600451,0.0036346175489164493,0.006134512592825163,0.008048355681058685,0.032333086116496323,0.044039543566352035,0.034315420945117775,0.03841392990731633,0.041950225405592165
114,0.015688709842539443,0.022870688258215706,0.014603541589128282,0.018400470388079404,0.022360865164281672,0.013106083282426628,0.01041340322317206,0.003951730953451317,0.0057644108970614436,0.007469151461666079,0.03194412417898289,0.044190669653684754,0.0333598498776974,0.03756184481559219,0.04247314955186139
115,0.018027264330170756,0.02352322393118223,0.015528563056324125,0.019387322626786694,0.0229616666162547,0.015278846471833956,0.010836979621554912,0.0036070781007820577,0.0054013194207769635,0.009162292713139038,0.035314731076078895,0.04540606776028191,0.03382452309474717,0.037631837953003844,0.04270993691352026
116,0.011926456053349944,0.02248338263165317,0.014387919911068602,0.018469306391820383,0.022123600277909203,0.008246165987604508,0.00981715208559458,0.0038223860140334633,0.005826400354461294,0.007766940286377739,0.030653771099394933,0.04373090563182595,0.03564251211637625,0.03922894561599283,0.04170730790892599
