method,risk,lower,upper,lowerRisk,upperRisk
rcs,0.07584969939879758,0.006883081704447913,0.02497634203810594,-1,-1
rcs,0.07634869739478957,0.006911168169621682,0.02510300966415559,-1,-1
rcs,0.07684769539078155,0.006940179297655545,0.0252053872210812,-1,-1
rcs,0.07734669338677354,0.006974676840151382,0.0253384073512015,-1,-1
rcs,0.07784569138276552,0.006996494421665853,0.025447362003695358,-1,-1
rcs,0.0783446893787575,0.0070307322613620184,0.0255636357581254,-1,-1
rcs,0.07884368737474949,0.00707053851753095,0.02567796078854115,-1,-1
rcs,0.07934268537074148,0.007109850893345808,0.025791118974489147,-1,-1
rcs,0.07984168336673346,0.007150349163426773,0.02590512147783467,-1,-1
rcs,0.08034068136272544,0.007179305315450051,0.02602838785865831,-1,-1
rcs,0.08083967935871743,0.007234922427182983,0.026153709317310085,-1,-1
rcs,0.08133867735470941,0.007277215135385936,0.0262511724063093,-1,-1
rcs,0.0818376753507014,0.007326019880332689,0.026360058477679357,-1,-1
rcs,0.08233667334669338,0.00736887225812749,0.02645830618507618,-1,-1
rcs,0.08283567134268537,0.007393176787478393,0.026561304251015307,-1,-1
rcs,0.08333466933867735,0.007414113127571479,0.026674044770922556,-1,-1
rcs,0.08383366733466933,0.0074525249573869955,0.026792338368942396,-1,-1
rcs,0.08433266533066132,0.007499526359284508,0.026907534832797276,-1,-1
rcs,0.0848316633266533,0.007510457888333262,0.027021226551042134,-1,-1
rcs,0.08533066132264529,0.00756276251485978,0.027128762462043474,-1,-1
rcs,0.08582965931863727,0.007590895618718959,0.027220936451654583,-1,-1
rcs,0.08632865731462926,0.007616915847959205,0.027319468008137567,-1,-1
rcs,0.08682765531062124,0.0076402599921789015,0.02741723536394547,-1,-1
rcs,0.087326653306613225,0.007669634723262638,0.027525204906703342,-1,-1
rcs,0.08782565130260521,0.007699316670765618,0.027623057032658965,-1,-1
rcs,0.0883246492985972,0.00773731701405525,0.027736761020223145,-1,-1
rcs,0.08882364729458916,0.0077717489563448984,0.02783350402584419,-1,-1
rcs,0.08932264529058115,0.007803144764553806,0.02794766925862519,-1,-1
rcs,0.08982164328657313,0.0078457811986269,0.028057919893390525,-1,-1
rcs,0.09032064128256512,0.007891830226563312,0.028149846249179936,-1,-1
rcs,0.0908196392785571,0.007943900478704517,0.02825371046865108,-1,-1
rcs,0.09131863727454909,0.007980788815646393,0.028348536591325704,-1,-1
rcs,0.09181763527054107,0.008006977854823391,0.028434747782809057,-1,-1
rcs,0.09231663326653305,0.00803302010760674,0.02854786096026182,-1,-1
rcs,0.09281563126252504,0.00805935012202395,0.028650666783876413,-1,-1
rcs,0.09331462925851702,0.008075745613053952,0.02872187005217991,-1,-1
rcs,0.09381362725450901,0.008103817266053503,0.02879632952807148,-1,-1
rcs,0.09431262525050099,0.008145084320009871,0.028888755809752156,-1,-1
rcs,0.09481162324649298,0.00815795428962317,0.028979863764032752,-1,-1
rcs,0.09531062124248496,0.008190674410390867,0.029108881437726965,-1,-1
rcs,0.09580961923847695,0.008215198880842371,0.029211041329594865,-1,-1
rcs,0.09630861723446893,0.008233447775022346,0.02930139810096632,-1,-1
rcs,0.09680761523046091,0.00827063004411958,0.029384002766384216,-1,-1
rcs,0.0973066132264529,0.008297298703907684,0.029469420142576454,-1,-1
rcs,0.09780561122244488,0.008324772594798632,0.029566246453115876,-1,-1
rcs,0.09830460921843687,0.008350155026060306,0.029664016181734306,-1,-1
rcs,0.09880360721442885,0.008378437955225117,0.029758047108643645,-1,-1
rcs,0.09930260521042084,0.008405344024216208,0.02984256328018542,-1,-1
rcs,0.09980160320641282,0.008436362212751725,0.02992572580032304,-1,-1
rcs,0.1003006012024048,0.00846767637808579,0.030018594375940556,-1,-1
rcs,0.10079959919839679,0.008498529593189579,0.030100280658484607,-1,-1
rcs,0.10129859719438877,0.0085432962339797,0.030200137744396952,-1,-1
rcs,0.10179759519038076,0.008588591874825068,0.030302951463030137,-1,-1
rcs,0.10229659318637274,0.008623847974115695,0.030403602588042502,-1,-1
rcs,0.10279559118236473,0.008663483816934232,0.030503605561832438,-1,-1
rcs,0.10329458917835671,0.0086706894336714,0.030603034254093667,-1,-1
rcs,0.1037935871743487,0.008708857959425612,0.030718505954813877,-1,-1
rcs,0.10429258517034068,0.008740712662876514,0.03080056005796947,-1,-1
rcs,0.10479158316633266,0.008772013581546959,0.030898268894699526,-1,-1
rcs,0.10529058116232463,0.008798913871599657,0.030998507955623113,-1,-1
rcs,0.10578957915831662,0.008820410590046547,0.031092865690706708,-1,-1
rcs,0.1062885771543086,0.008851662912415561,0.03117308904053712,-1,-1
rcs,0.10678757515030059,0.00889468288969448,0.031251681843654504,-1,-1
rcs,0.10728657314629257,0.008924352920120279,0.03134131409561853,-1,-1
rcs,0.10778557114228456,0.008972694147607577,0.031406201782737994,-1,-1
rcs,0.10828456913827654,0.009008999475134572,0.03149837632706807,-1,-1
rcs,0.10878356713426852,0.009026784851880104,0.031585733197697405,-1,-1
rcs,0.10928256513026051,0.00905530385365197,0.03167597125729272,-1,-1
rcs,0.1097815631262525,0.009113818950894758,0.031758208598381306,-1,-1
rcs,0.11028056112224448,0.00912666925050684,0.03182805314260694,-1,-1
rcs,0.11077955911823646,0.009136835023438938,0.03191457826184429,-1,-1
rcs,0.11127855711422845,0.009146001536899217,0.03198103244016009,-1,-1
rcs,0.11177755511022043,0.009166470105265946,0.032058547524636036,-1,-1
rcs,0.11227655310621242,0.009180255070605442,0.03213433393532481,-1,-1
rcs,0.1127755511022044,0.009224405113606416,0.032209890649105635,-1,-1
rcs,0.11327454909819638,0.00925923466255901,0.03228475324067099,-1,-1
rcs,0.11377354709418837,0.009302110738600764,0.03236772683296039,-1,-1
rcs,0.11427254509018035,0.009293107642454931,0.032458990693754734,-1,-1
rcs,0.11477154308617234,0.009329941341698006,0.03253617321267096,-1,-1
rcs,0.11527054108216432,0.0093759364153959,0.03261841017390286,-1,-1
rcs,0.1157695390781563,0.00940490236575697,0.0326932989914771,-1,-1
rcs,0.11626853707414829,0.009416884015861715,0.032767670020267335,-1,-1
rcs,0.11676753507014027,0.009438359462820524,0.03283701561867119,-1,-1
rcs,0.11726653306613226,0.00947499735363115,0.03291570862783058,-1,-1
rcs,0.11776553106212424,0.009503879802305553,0.032988533099067234,-1,-1
rcs,0.11826452905811623,0.009527748889304176,0.0330611904315389,-1,-1
rcs,0.11876352705410821,0.009525288232304027,0.033132545585289025,-1,-1
rcs,0.1192625250501002,0.009555053469738364,0.033200744448493094,-1,-1
rcs,0.11976152304609218,0.009561494193940196,0.033281961656008635,-1,-1
rcs,0.12026052104208416,0.009599979579904083,0.03336574839518002,-1,-1
rcs,0.12075951903807614,0.009606978350186788,0.03344904828145929,-1,-1
rcs,0.12125851703406812,0.009640726181901147,0.03352064023739739,-1,-1
rcs,0.1217575150300601,0.009665620081022125,0.033592629224622195,-1,-1
rcs,0.12225651302605209,0.00969588831988797,0.03367645019741857,-1,-1
rcs,0.12275551102204407,0.009728554579767693,0.03375154379652506,-1,-1
rcs,0.12325450901803606,0.009756883679275059,0.033815735490353514,-1,-1
rcs,0.12375350701402804,0.009783396747493064,0.033885255644968346,-1,-1
rcs,0.12425250501002003,0.009801273021029995,0.03396048911292173,-1,-1
rcs,0.12475150300601201,0.00982133529692993,0.03402812772077388,-1,-1
rcs,0.125250501002004,0.009833898006339105,0.03411259751895611,-1,-1
rcs,0.12574949899799598,0.009841030993198711,0.03419856640609377,-1,-1
rcs,0.12624849699398796,0.009828485867853587,0.034280695413035696,-1,-1
rcs,0.12674749498997995,0.009855489180523933,0.034351957007643666,-1,-1
rcs,0.12724649298597193,0.00988579022518011,0.03443842473599196,-1,-1
rcs,0.12774549098196392,0.00989311309038028,0.034527580338645655,-1,-1
rcs,0.1282444889779559,0.009928866989893245,0.0346226361648409,-1,-1
rcs,0.12874348697394788,0.009940252067168516,0.03469937822797783,-1,-1
rcs,0.12924248496993987,0.009952038431794704,0.03474993497024556,-1,-1
rcs,0.12974148296593185,0.009991075117444495,0.034818377286779174,-1,-1
rcs,0.13024048096192384,0.009993524312920863,0.03490575320938384,-1,-1
rcs,0.13073947895791582,0.009996011231208732,0.03499741335746861,-1,-1
rcs,0.1312384769539078,0.009996255174504049,0.035070348031818056,-1,-1
rcs,0.1317374749498998,0.01003334000589528,0.03514296418609442,-1,-1
rcs,0.13223647294589178,0.010034955174353167,0.03521497251535167,-1,-1
rcs,0.13273547094188376,0.010063948287070452,0.035287216047713024,-1,-1
rcs,0.13323446893787574,0.010028671488769982,0.035358871699625004,-1,-1
rcs,0.13373346693386773,0.01003966340488937,0.035430118419784246,-1,-1
rcs,0.1342324649298597,0.010045890954374713,0.03549879454669599,-1,-1
rcs,0.1347314629258517,0.010081500208658492,0.035554738509400365,-1,-1
rcs,0.13523046092184368,0.010105658601312448,0.03564064975245092,-1,-1
rcs,0.13572945891783567,0.010115220503159342,0.035688578864305535,-1,-1
rcs,0.13622845691382765,0.01012672409628794,0.0357852664821823,-1,-1
rcs,0.13672745490981963,0.010150276488613828,0.03588073149867111,-1,-1
rcs,0.13722645290581162,0.010190189682001933,0.035946799311214125,-1,-1
rcs,0.1377254509018036,0.010217574728122401,0.036010362268850286,-1,-1
rcs,0.1382244488977956,0.010245522506435716,0.0360730862514596,-1,-1
rcs,0.13872344689378757,0.010284916980661819,0.03613772037751456,-1,-1
rcs,0.13922244488977956,0.010294218221984735,0.03621984446097968,-1,-1
rcs,0.13972144288577154,0.010320310204868097,0.036319696987886396,-1,-1
rcs,0.14022044088176353,0.010312927706013043,0.03639169099475948,-1,-1
rcs,0.1407194388777555,0.010296952678074721,0.03647294812839303,-1,-1
rcs,0.1412184368737475,0.010286477050332959,0.03651565453480855,-1,-1
rcs,0.14171743486973948,0.010296652264324904,0.036597014976312625,-1,-1
rcs,0.14221643286573146,0.010306984726416295,0.03665372327359522,-1,-1
rcs,0.14271543086172345,0.010331651436183073,0.03671104142792359,-1,-1
rcs,0.14321442885771543,0.010314898432707132,0.03677393352652631,-1,-1
rcs,0.14371342685370742,0.010338770635953011,0.036854050605911924,-1,-1
rcs,0.1442124248496994,0.010346976497095142,0.036938912500606484,-1,-1
rcs,0.14471142284569138,0.01036936508377506,0.03699973431979532,-1,-1
rcs,0.14521042084168334,0.010384785759378005,0.037063852867298276,-1,-1
rcs,0.14570941883767533,0.010390860725501041,0.03713346432594702,-1,-1
rcs,0.1462084168336673,0.010391869512748744,0.03722932533395827,-1,-1
rcs,0.1467074148296593,0.010398000415000368,0.03728921112195447,-1,-1
rcs,0.14720641282565128,0.010403680390837272,0.03736677085112595,-1,-1
rcs,0.14770541082164326,0.01041338668331182,0.03742637414338972,-1,-1
rcs,0.14820440881763525,0.010467339389739722,0.03750126046727798,-1,-1
rcs,0.14870340681362723,0.010452793361352812,0.0375664751507652,-1,-1
rcs,0.14920240480961922,0.010507516977190698,0.037642456018632274,-1,-1
rcs,0.1497014028056112,0.010522673929678816,0.03771836661855302,-1,-1
rcs,0.15020040080160318,0.010531259989543818,0.03779840068934264,-1,-1
rcs,0.15069939879759517,0.010517703647452435,0.037861474356916607,-1,-1
rcs,0.15119839679358715,0.010511202011733256,0.03791150071653548,-1,-1
rcs,0.15169739478957914,0.010517140038840233,0.038016073313645204,-1,-1
rcs,0.15219639278557112,0.010546451042463253,0.038078041512979194,-1,-1
rcs,0.1526953907815631,0.010567204987081955,0.03812605337595873,-1,-1
rcs,0.1531943887775551,0.0105753316728873,0.03823736094337522,-1,-1
rcs,0.15369338677354707,0.010593748731797036,0.038317200019995244,-1,-1
rcs,0.15419238476953906,0.010622613948451508,0.038390819740247654,-1,-1
rcs,0.15469138276553104,0.010609849675166724,0.038440919310305154,-1,-1
rcs,0.15519038076152303,0.010602800261152475,0.03847784579004992,-1,-1
rcs,0.155689378757515,0.010599271450784676,0.03853935567027571,-1,-1
rcs,0.156188376753507,0.010590203915277777,0.03860977884298294,-1,-1
rcs,0.15668737474949898,0.010588875638934589,0.038686955288177484,-1,-1
rcs,0.15718637274549097,0.010608364295699965,0.038775207297014815,-1,-1
rcs,0.15768537074148295,0.010608810651665967,0.03885325521360816,-1,-1
rcs,0.15818436873747493,0.010608230219164143,0.03891840400830941,-1,-1
rcs,0.15868336673346692,0.010647933193088259,0.038990162721632644,-1,-1
rcs,0.1591823647294589,0.010632531655318501,0.03907302918542494,-1,-1
rcs,0.1596813627254509,0.010639172877689597,0.039132944415786575,-1,-1
rcs,0.16018036072144287,0.01062726785795796,0.03920131269096439,-1,-1
rcs,0.16067935871743486,0.01061915148880699,0.03928260673027182,-1,-1
rcs,0.16117835671342684,0.010612170098047907,0.03932186888665404,-1,-1
rcs,0.16167735470941882,0.010600489082725761,0.03940964544299771,-1,-1
rcs,0.1621763527054108,0.010567512511671706,0.03948453279315316,-1,-1
rcs,0.1626753507014028,0.010563905223310171,0.03953102685384321,-1,-1
rcs,0.16317434869739478,0.010603788405865507,0.0395905405437882,-1,-1
rcs,0.16367334669338676,0.010606070263896752,0.03965198237406566,-1,-1
rcs,0.16417234468937875,0.010614538539401908,0.03970714178012524,-1,-1
rcs,0.16467134268537073,0.010611882526914163,0.03976816463579587,-1,-1
rcs,0.16517034068136272,0.010627289908590437,0.039840012069197295,-1,-1
rcs,0.1656693386773547,0.01065519931664079,0.039914500381678764,-1,-1
rcs,0.16616833667334668,0.01064585477583586,0.03996666826061984,-1,-1
rcs,0.16666733466933867,0.010635919836072453,0.040032374260118186,-1,-1
rcs,0.16716633266533065,0.010611258404124408,0.04009723566241922,-1,-1
rcs,0.16766533066132264,0.010614695690622598,0.04017816402640862,-1,-1
rcs,0.16816432865731462,0.010631250655321304,0.0402450859210417,-1,-1
rcs,0.1686633266533066,0.010609174642621216,0.040332564002441645,-1,-1
rcs,0.1691623246492986,0.010595689649588659,0.04043012588230951,-1,-1
rcs,0.16966132264529057,0.010581990085129249,0.04051114281957023,-1,-1
rcs,0.17016032064128256,0.010577735246925186,0.040588202115715795,-1,-1
rcs,0.17065931863727454,0.01056127254391251,0.04066732402573004,-1,-1
rcs,0.17115831663326653,0.010562540922964048,0.040748023771274185,-1,-1
rcs,0.1716573146292585,0.010529097607927388,0.040833750605404485,-1,-1
rcs,0.1721563126252505,0.01051745099402426,0.04091099534175413,-1,-1
rcs,0.17265531062124248,0.010500670077395339,0.04100313377934676,-1,-1
rcs,0.17315430861723446,0.0105153125753236,0.04108402012020615,-1,-1
rcs,0.17365330661322645,0.010498578581840461,0.041164335964936426,-1,-1
rcs,0.17415230460921843,0.01048626772603153,0.04123034553273858,-1,-1
rcs,0.17465130260521042,0.010475236200260658,0.04129273979454382,-1,-1
rcs,0.1751503006012024,0.010465144770314294,0.041369559203763645,-1,-1
rcs,0.1756492985971944,0.010443474664676792,0.041438267410368594,-1,-1
rcs,0.17614829659318637,0.010450042562171554,0.04148736581011802,-1,-1
rcs,0.17664729458917833,0.01040992138147129,0.04157212594628389,-1,-1
rcs,0.1771462925851703,0.010400867039747609,0.04164535148436504,-1,-1
rcs,0.1776452905811623,0.010389733023203437,0.0417100667654078,-1,-1
rcs,0.17814428857715428,0.010378453773778284,0.04176207344157163,-1,-1
rcs,0.17864328657314626,0.010363978082919409,0.04182349690329543,-1,-1
rcs,0.17914228456913825,0.01033887164327905,0.0419042693579043,-1,-1
rcs,0.17964128256513023,0.010314550434455694,0.04196896586167375,-1,-1
rcs,0.18014028056112222,0.010284832838944392,0.042037698836730454,-1,-1
rcs,0.1806392785571142,0.010256422850584524,0.042114757810482586,-1,-1
rcs,0.1811382765531062,0.010235527661527027,0.0421994675157326,-1,-1
rcs,0.18163727454909817,0.010210051578471064,0.042272829622526195,-1,-1
rcs,0.18213627254509016,0.010184599058673876,0.042355998530738855,-1,-1
rcs,0.18263527054108214,0.010164387319616492,0.04241811871287983,-1,-1
rcs,0.18313426853707412,0.010146126579372214,0.042477702580038884,-1,-1
rcs,0.1836332665330661,0.010161361836861027,0.04252625162684877,-1,-1
rcs,0.1841322645290581,0.010158844844013486,0.04259316740244814,-1,-1
rcs,0.18463126252505008,0.010155567050467792,0.04265927679109318,-1,-1
rcs,0.18513026052104206,0.01014611492993938,0.042748318429242343,-1,-1
rcs,0.18562925851703405,0.010112817181423032,0.04281929545655088,-1,-1
rcs,0.18612825651302603,0.010075257318262787,0.042911760115221055,-1,-1
rcs,0.18662725450901801,0.01005817704565846,0.042999883248956705,-1,-1
rcs,0.18712625250501,0.010072691542123001,0.04306589516523234,-1,-1
rcs,0.18762525050100198,0.010060193284258955,0.04315344805771632,-1,-1
rcs,0.18812424849699397,0.0100335278698631,0.043247052680823336,-1,-1
rcs,0.18862324649298595,0.010033758136941675,0.04331576499247038,-1,-1
rcs,0.18912224448897794,0.009998818681372557,0.043378284486574596,-1,-1
rcs,0.18962124248496992,0.00998613080659046,0.04343791488574215,-1,-1
rcs,0.1901202404809619,0.009962738814998349,0.043524685688961236,-1,-1
rcs,0.1906192384769539,0.009921393645382581,0.04357710642765423,-1,-1
rcs,0.19111823647294587,0.009877912453559982,0.043627807585156275,-1,-1
rcs,0.19161723446893786,0.009828185641327359,0.04371016162881961,-1,-1
rcs,0.19211623246492984,0.009801692548755089,0.043783071495452235,-1,-1
rcs,0.19261523046092183,0.009797151625941362,0.04384277167170296,-1,-1
rcs,0.1931142284569138,0.009805138727986565,0.043899762192745787,-1,-1
rcs,0.1936132264529058,0.009780065230778292,0.04398364363274281,-1,-1
rcs,0.19411222444889778,0.00972942132096456,0.044083859648666915,-1,-1
rcs,0.19461122244488976,0.009710058687874265,0.044133597935177724,-1,-1
rcs,0.19511022044088175,0.00969265375472838,0.044215388210966475,-1,-1
rcs,0.19560921843687373,0.009675719872073113,0.04428227458607027,-1,-1
rcs,0.19610821643286572,0.009679903134915692,0.044357421448678686,-1,-1
rcs,0.1966072144288577,0.009671969531977739,0.0444401958199225,-1,-1
rcs,0.19710621242484969,0.009627941165397965,0.044531223003729706,-1,-1
rcs,0.19760521042084167,0.009611828375957445,0.044605715256823296,-1,-1
rcs,0.19810420841683365,0.009568671544229872,0.04468821985292806,-1,-1
rcs,0.19860320641282564,0.009524061480113456,0.044765563571108585,-1,-1
rcs,0.19910220440881762,0.00947441339702901,0.04485438714717698,-1,-1
rcs,0.1996012024048096,0.009430665276608503,0.04492692113412373,-1,-1
rcs,0.2001002004008016,0.009406893532152478,0.04500886494109481,-1,-1
rcs,0.20059919839679358,0.009378363784313972,0.04505410137565314,-1,-1
rcs,0.20109819639278556,0.009359491982350908,0.04513003091502319,-1,-1
rcs,0.20159719438877755,0.009324907377551149,0.04518179963672322,-1,-1
rcs,0.20209619238476953,0.0092658043885383,0.04523338847842937,-1,-1
rcs,0.20259519038076151,0.00926206314554941,0.04529408437594719,-1,-1
rcs,0.2030941883767535,0.009258236791060638,0.04535735018657077,-1,-1
rcs,0.20359318637274548,0.00923594067833652,0.04542509028685358,-1,-1
rcs,0.20409218436873747,0.009180591846133032,0.04548329996320709,-1,-1
rcs,0.20459118236472945,0.009161761174938114,0.04553240299279642,-1,-1
rcs,0.20509018036072144,0.009146526299039618,0.04559801116706924,-1,-1
rcs,0.20558917835671342,0.00912985420536302,0.045694005013562584,-1,-1
rcs,0.2060881763527054,0.00911309187843788,0.04577731766838687,-1,-1
rcs,0.2065871743486974,0.00909180699985943,0.04585835235138295,-1,-1
rcs,0.20708617234468937,0.00906748076819756,0.04592843093680797,-1,-1
rcs,0.20758517034068136,0.009057451546634043,0.04601548445526631,-1,-1
rcs,0.20808416833667334,0.009016864409180786,0.04609061411984706,-1,-1
rcs,0.20858316633266533,0.00899212508465777,0.04615800116680635,-1,-1
rcs,0.20908216432865728,0.008978840986607629,0.04623117875478933,-1,-1
rcs,0.20958116232464927,0.008937752190733205,0.04630495159231547,-1,-1
rcs,0.21008016032064125,0.008913313381186318,0.04637014284300017,-1,-1
rcs,0.21057915831663324,0.008879498239958096,0.04644010291352435,-1,-1
rcs,0.21107815631262522,0.0088346089901709,0.04649566288203967,-1,-1
rcs,0.2115771543086172,0.008811870156185416,0.04655275217840997,-1,-1
rcs,0.2120761523046092,0.008773941986768929,0.04662178934877297,-1,-1
rcs,0.21257515030060117,0.008742796772306903,0.04671389660201099,-1,-1
rcs,0.21307414829659316,0.008708067303349854,0.04678029119557782,-1,-1
rcs,0.21357314629258514,0.008673792451116463,0.04682590721824505,-1,-1
rcs,0.21407214428857713,0.008643908860304214,0.04687971456639786,-1,-1
rcs,0.2145711422845691,0.008612791769305331,0.04693366934943674,-1,-1
rcs,0.2150701402805611,0.008586448539225473,0.047001799607111754,-1,-1
rcs,0.21556913827655308,0.00854319845137668,0.04706991146605767,-1,-1
rcs,0.21606813627254506,0.008518079936909556,0.04713719097185104,-1,-1
rcs,0.21656713426853705,0.008463112048213171,0.04720413315230666,-1,-1
rcs,0.21706613226452903,0.008427960510900168,0.04727094093583372,-1,-1
rcs,0.21756513026052102,0.008412584388117083,0.047337614447838586,-1,-1
rcs,0.218064128256513,0.008377749908344112,0.047404153813043706,-1,-1
rcs,0.21856312625250499,0.00834208270317793,0.047464621824811475,-1,-1
rcs,0.21906212424849697,0.00830004016438999,0.04751160125906259,-1,-1
rcs,0.21956112224448895,0.008271351526395531,0.04758654518558908,-1,-1
rcs,0.22006012024048094,0.008235900787965239,0.047653235161083926,-1,-1
rcs,0.22055911823647292,0.008200322639502365,0.04771015078186018,-1,-1
rcs,0.2210581162324649,0.008173932530422664,0.04780179183167829,-1,-1
rcs,0.2215571142284569,0.008128363155183222,0.04787837655507137,-1,-1
rcs,0.22205611222444888,0.008092576615906646,0.04797764543405472,-1,-1
rcs,0.22255511022044086,0.008058345724412054,0.04802663979577575,-1,-1
rcs,0.22305410821643284,0.008030604961552211,0.04806984981390002,-1,-1
rcs,0.22355310621242483,0.00800280006145539,0.04812939611949418,-1,-1
rcs,0.2240521042084168,0.00798264481369696,0.048206397503123256,-1,-1
rcs,0.2245511022044088,0.007959750573321269,0.048321979185927,-1,-1
rcs,0.22505010020040078,0.007918018856837813,0.04842026752187262,-1,-1
rcs,0.22554909819639277,0.007890253768831769,0.04850191433316109,-1,-1
rcs,0.22604809619238475,0.00786139912782782,0.04856742143172382,-1,-1
rcs,0.22654709418837674,0.007824635410157725,0.04865917919251954,-1,-1
rcs,0.22704609218436872,0.007785440953407277,0.048775983792409335,-1,-1
rcs,0.2275450901803607,0.007773085187996214,0.04886168324759599,-1,-1
rcs,0.2280440881763527,0.0077473748899211225,0.04898171189161269,-1,-1
rcs,0.22854308617234467,0.007718818215088521,0.04907948573359783,-1,-1
rcs,0.22904208416833666,0.007698362194883312,0.0491395950433801,-1,-1
rcs,0.22954108216432864,0.007686977995736575,0.0492034507712175,-1,-1
rcs,0.23004008016032063,0.007676125016786847,0.04928846271066948,-1,-1
rcs,0.2305390781563126,0.007671591210785951,0.04937959386221705,-1,-1
rcs,0.2310380761523046,0.0076532179170568345,0.04945961246586793,-1,-1
rcs,0.23153707414829658,0.00764155129509856,0.04950127118808119,-1,-1
rcs,0.23203607214428856,0.007630442209123254,0.049580968180105364,-1,-1
rcs,0.23253507014028055,0.007590721765555277,0.04963506368004869,-1,-1
rcs,0.23303406813627253,0.007550523318996391,0.04969852505439754,-1,-1
rcs,0.23353306613226452,0.007542493905961829,0.04976078719966801,-1,-1
rcs,0.2340320641282565,0.007507969211767302,0.049841682092485844,-1,-1
rcs,0.23453106212424848,0.00746371928354615,0.04992571168416478,-1,-1
rcs,0.23503006012024047,0.007425339782880084,0.050003293915823976,-1,-1
rcs,0.23552905811623245,0.007381468759640672,0.05009193182520777,-1,-1
rcs,0.23602805611222444,0.007337498254570577,0.05017379237233693,-1,-1
rcs,0.23652705410821642,0.007294078626147539,0.05026022440221974,-1,-1
rcs,0.2370260521042084,0.00726041483833882,0.05031550771737,-1,-1
rcs,0.2375250501002004,0.007240306476566519,0.050394883778890176,-1,-1
rcs,0.23802404809619238,0.007197466849934834,0.050481463581901136,-1,-1
rcs,0.23852304609218436,0.007129128826494243,0.050592901540645996,-1,-1
rcs,0.23902204408817634,0.007087207982792095,0.050623196507308774,-1,-1
rcs,0.23952104208416833,0.00702260567604047,0.05067945528646832,-1,-1
rcs,0.2400200400801603,0.006976894234386565,0.0507443253746269,-1,-1
rcs,0.24051903807615227,0.006904604717167515,0.05083605788184672,-1,-1
rcs,0.24101803607214425,0.006854329045327631,0.050909588543063766,-1,-1
rcs,0.24151703406813624,0.006791769318211331,0.05099304167056469,-1,-1
rcs,0.24201603206412822,0.0067348815818518756,0.05108749194674356,-1,-1
rcs,0.2425150300601202,0.006677918245407981,0.051153137469885666,-1,-1
rcs,0.2430140280561122,0.006621089605067435,0.05125016138542126,-1,-1
rcs,0.24351302605210418,0.006588315088621262,0.051347102789071244,-1,-1
rcs,0.24401202404809616,0.006538604644223415,0.05142261723160218,-1,-1
rcs,0.24451102204408814,0.006466586276950383,0.051514207822083234,-1,-1
rcs,0.24501002004008013,0.006442144434191613,0.051598178948623376,-1,-1
rcs,0.2455090180360721,0.0064166034618750424,0.051692090107071764,-1,-1
rcs,0.2460080160320641,0.00638006512703238,0.05178590634623701,-1,-1
rcs,0.24650701402805608,0.006323967858011839,0.05187962750449263,-1,-1
rcs,0.24700601202404807,0.006277978579827648,0.05197325342049428,-1,-1
rcs,0.24750501002004005,0.006218239489931431,0.052065791137183834,-1,-1
rcs,0.24800400801603203,0.0061570069592883836,0.05215208031309841,-1,-1
rcs,0.24850300601202402,0.006090083735115122,0.05222985745858637,-1,-1
rcs,0.249002004008016,0.006036316649302308,0.05232760963811586,-1,-1
rcs,0.249501002004008,0.005978464369039137,0.05240978546435881,-1,-1
rcs,0.25,0.005927717218378744,0.052506238365350025,-1,-1
stratified,0.010546719179553285,-0.002684964094934899,0.005778298699865801,0.010379103566743594,0.010718159746131273
stratified,0.027488820384153075,-0.0010284765604014353,0.012821820563693218,0.02707424371027868,0.027903729531657318
stratified,0.05871706569975352,-5.016797497968481e-4,0.02063272798840761,0.057812378469997726,0.05961537311106194
stratified,0.19746448785674353,0.007619766902645741,0.04405847070641634,0.19364150836077157,0.2013562860406806
